Indicador,Data,Reuniao,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
Selic,2015-12-18,R4/2016,15.1,15.25,0.84,12.25,16.75,94.0,0
Selic,2015-12-18,R3/2016,15.01,15.25,0.7,12.75,16.25,94.0,0
Selic,2015-12-18,R2/2016,14.8,15.0,0.5,13.25,15.75,94.0,0
Selic,2015-12-18,R1/2016,14.52,14.75,0.26,13.75,15.25,96.0,0
Selic,2015-12-17,R4/2017,13.26,13.0,1.39,10.0,16.25,55.0,0
Selic,2015-12-17,R3/2017,13.75,13.75,1.36,10.5,16.25,64.0,0
Selic,2015-12-17,R2/2017,14.16,14.25,1.31,11.5,16.5,75.0,0
Selic,2015-12-17,R1/2017,14.38,14.5,1.25,11.75,16.5,76.0,0
Selic,2015-12-17,R8/2016,14.69,14.75,1.2,11.25,16.75,100.0,0
Selic,2015-12-17,R7/2016,14.84,15.25,1.1,11.5,16.75,94.0,0
Selic,2015-12-17,R6/2016,14.98,15.25,0.99,11.75,16.75,94.0,0
Selic,2015-12-17,R5/2016,15.05,15.25,0.9,12.0,16.75,94.0,0
Selic,2015-12-17,R4/2016,15.1,15.25,0.83,12.25,16.75,96.0,0
Selic,2015-12-17,R3/2016,15.0,15.25,0.7,12.75,16.25,96.0,0
Selic,2015-12-17,R2/2016,14.79,15.0,0.5,13.25,15.75,96.0,0
Selic,2015-12-17,R1/2016,14.51,14.63,0.26,13.75,15.25,98.0,0
Selic,2015-12-16,R4/2017,13.33,13.0,1.3,10.0,16.25,52.0,0
Selic,2015-12-16,R3/2017,13.67,13.63,1.38,10.5,16.25,64.0,0
Selic,2015-12-16,R2/2017,14.08,14.25,1.34,11.0,16.5,75.0,0
Selic,2015-12-16,R1/2017,14.31,14.38,1.29,11.5,16.5,76.0,0
Selic,2015-12-16,R8/2016,14.62,14.75,1.23,11.25,16.75,101.0,0
Selic,2015-12-16,R7/2016,14.79,15.25,1.13,11.5,16.75,95.0,0
Selic,2015-12-16,R6/2016,14.94,15.25,1.02,11.75,16.75,95.0,0
Selic,2015-12-16,R5/2016,15.03,15.25,0.93,12.0,16.75,95.0,0
Selic,2015-12-16,R4/2016,15.08,15.25,0.84,12.25,16.75,97.0,0
Selic,2015-12-16,R3/2016,14.99,15.25,0.7,12.75,16.25,97.0,0
Selic,2015-12-16,R2/2016,14.78,14.75,0.5,13.25,15.75,97.0,0
Selic,2015-12-16,R1/2016,14.51,14.5,0.26,13.75,15.25,99.0,0
Selic,2015-12-15,R4/2017,13.33,13.0,1.3,10.0,16.25,52.0,0
Selic,2015-12-15,R3/2017,13.67,13.63,1.38,10.5,16.25,64.0,0
Selic,2015-12-15,R2/2017,14.08,14.25,1.34,11.0,16.5,75.0,0
Selic,2015-12-15,R1/2017,14.31,14.38,1.29,11.5,16.5,76.0,0
Selic,2015-12-15,R8/2016,14.62,14.75,1.23,11.25,16.75,101.0,0
Selic,2015-12-15,R7/2016,14.79,15.25,1.13,11.5,16.75,95.0,0
Selic,2015-12-15,R6/2016,14.94,15.25,1.02,11.75,16.75,95.0,0
Selic,2015-12-15,R5/2016,15.03,15.25,0.93,12.0,16.75,95.0,0
Selic,2015-12-15,R4/2016,15.08,15.25,0.84,12.25,16.75,97.0,0
Selic,2015-12-15,R3/2016,14.99,15.25,0.7,12.75,16.25,97.0,0
Selic,2015-12-15,R2/2016,14.78,14.75,0.5,13.25,15.75,97.0,0
Selic,2015-12-15,R1/2016,14.51,14.5,0.26,13.75,15.25,99.0,0
Selic,2015-12-14,R4/2017,13.31,13.0,1.32,10.0,16.25,50.0,0
Selic,2015-12-14,R3/2017,13.65,13.5,1.37,10.5,16.25,63.0,0
Selic,2015-12-14,R2/2017,14.04,14.25,1.35,11.0,16.5,73.0,0
Selic,2015-12-14,R1/2017,14.24,14.25,1.31,11.5,16.5,75.0,0
Selic,2015-12-14,R8/2016,14.57,14.75,1.24,11.25,16.75,100.0,0
Selic,2015-12-14,R7/2016,14.72,14.88,1.15,11.5,16.75,94.0,0
Selic,2015-12-14,R6/2016,14.87,15.13,1.04,11.75,16.75,94.0,0
Selic,2015-12-14,R5/2016,14.95,15.25,0.96,12.0,16.75,94.0,0
Selic,2015-12-14,R4/2016,15.01,15.25,0.87,12.25,16.75,96.0,0
Selic,2015-12-14,R3/2016,14.93,15.0,0.71,12.75,16.25,96.0,0
Selic,2015-12-14,R2/2016,14.74,14.75,0.51,13.25,15.75,96.0,0
Selic,2015-12-14,R1/2016,14.49,14.38,0.26,13.75,15.25,98.0,0
Selic,2015-12-11,R4/2017,13.33,13.0,1.34,10.0,16.25,48.0,0
Selic,2015-12-11,R3/2017,13.66,13.5,1.38,10.5,16.25,61.0,0
Selic,2015-12-11,R2/2017,14.01,14.25,1.38,11.0,16.5,72.0,0
Selic,2015-12-11,R1/2017,14.21,14.25,1.33,11.5,16.5,74.0,0
Selic,2015-12-11,R8/2016,14.54,14.63,1.26,11.25,16.75,100.0,0
Selic,2015-12-11,R7/2016,14.7,14.75,1.16,11.5,16.75,94.0,0
Selic,2015-12-11,R6/2016,14.83,15.0,1.08,11.75,16.75,94.0,0
Selic,2015-12-11,R5/2016,14.92,15.25,1.01,12.0,16.75,94.0,0
Selic,2015-12-11,R4/2016,14.98,15.25,0.9,12.25,16.75,96.0,0
Selic,2015-12-11,R3/2016,14.9,15.0,0.74,12.75,16.25,96.0,0
Selic,2015-12-11,R2/2016,14.72,14.75,0.53,13.25,15.75,96.0,0
Selic,2015-12-11,R1/2016,14.48,14.25,0.26,13.75,15.25,98.0,0
Selic,2015-12-10,R4/2017,13.3,13.0,1.34,10.0,16.25,45.0,0
Selic,2015-12-10,R3/2017,13.6,13.5,1.37,10.5,16.25,60.0,0
Selic,2015-12-10,R2/2017,13.95,14.25,1.37,11.0,16.5,71.0,0
Selic,2015-12-10,R1/2017,14.15,14.25,1.31,11.5,16.5,73.0,0
Selic,2015-12-10,R8/2016,14.5,14.25,1.25,11.25,16.75,98.0,0
Selic,2015-12-10,R7/2016,14.66,14.63,1.15,11.5,16.75,92.0,0
Selic,2015-12-10,R6/2016,14.79,14.75,1.08,11.75,16.75,92.0,0
Selic,2015-12-10,R5/2016,14.88,14.88,1.0,12.0,16.75,92.0,0
Selic,2015-12-10,R4/2016,14.94,15.25,0.9,12.25,16.75,94.0,0
Selic,2015-12-10,R3/2016,14.87,14.88,0.73,12.75,16.25,94.0,0
Selic,2015-12-10,R2/2016,14.69,14.63,0.53,13.25,15.75,94.0,0
Selic,2015-12-10,R1/2016,14.48,14.25,0.26,13.75,15.25,96.0,0
Selic,2015-12-09,R4/2017,13.31,13.0,1.36,10.0,16.25,44.0,0
Selic,2015-12-09,R3/2017,13.6,13.5,1.38,10.5,16.25,59.0,0
Selic,2015-12-09,R2/2017,13.94,14.25,1.38,11.0,16.5,70.0,0
Selic,2015-12-09,R1/2017,14.15,14.25,1.32,11.5,16.5,72.0,0
Selic,2015-12-09,R8/2016,14.48,14.25,1.25,11.25,16.75,96.0,0
Selic,2015-12-09,R7/2016,14.64,14.38,1.15,11.5,16.75,90.0,0
Selic,2015-12-09,R6/2016,14.78,14.5,1.08,11.75,16.75,90.0,0
Selic,2015-12-09,R5/2016,14.86,14.75,1.0,12.0,16.75,90.0,0
Selic,2015-12-09,R4/2016,14.92,15.0,0.89,12.25,16.25,92.0,0
Selic,2015-12-09,R3/2016,14.85,14.75,0.73,12.75,15.75,92.0,0
Selic,2015-12-09,R2/2016,14.68,14.5,0.52,13.25,15.25,92.0,0
Selic,2015-12-09,R1/2016,14.47,14.25,0.25,13.75,14.75,94.0,0
Selic,2015-12-08,R4/2017,13.24,13.0,1.38,10.0,16.25,36.0,0
Selic,2015-12-08,R3/2017,13.36,13.5,1.45,10.5,16.25,57.0,0
Selic,2015-12-08,R2/2017,13.71,13.75,1.41,10.75,16.5,70.0,0
Selic,2015-12-08,R1/2017,13.95,14.0,1.34,11.25,16.5,72.0,0
Selic,2015-12-08,R8/2016,14.28,14.25,1.25,11.25,16.5,94.0,0
Selic,2015-12-08,R7/2016,14.45,14.25,1.11,11.5,16.5,88.0,0
Selic,2015-12-08,R6/2016,14.59,14.25,1.03,11.75,16.5,88.0,0
Selic,2015-12-08,R5/2016,14.68,14.25,0.95,12.0,16.5,88.0,0
Selic,2015-12-08,R4/2016,14.75,14.25,0.86,12.25,16.25,90.0,0
Selic,2015-12-08,R3/2016,14.69,14.25,0.69,12.75,15.75,90.0,0
Selic,2015-12-08,R2/2016,14.56,14.25,0.49,13.25,15.25,90.0,0
Selic,2015-12-08,R1/2016,14.41,14.25,0.24,13.75,14.75,92.0,0
Selic,2015-12-07,R4/2017,13.28,13.0,1.39,10.0,16.25,32.0,0
Selic,2015-12-07,R3/2017,13.3,13.5,1.48,10.5,16.25,56.0,0
Selic,2015-12-07,R2/2017,13.55,13.75,1.41,10.75,16.25,70.0,0
Selic,2015-12-07,R1/2017,13.78,14.0,1.33,11.25,16.25,72.0,0
Selic,2015-12-07,R8/2016,14.16,14.25,1.24,11.25,16.25,94.0,0
Selic,2015-12-07,R7/2016,14.33,14.25,1.09,11.5,16.25,88.0,0
Selic,2015-12-07,R6/2016,14.49,14.25,1.0,11.75,16.25,88.0,0
Selic,2015-12-07,R5/2016,14.59,14.25,0.91,12.0,16.25,88.0,0
Selic,2015-12-07,R4/2016,14.68,14.25,0.82,12.25,16.25,90.0,0
Selic,2015-12-07,R3/2016,14.63,14.25,0.67,12.75,15.75,90.0,0
Selic,2015-12-07,R2/2016,14.52,14.25,0.47,13.25,15.25,90.0,0
Selic,2015-12-07,R1/2016,14.39,14.25,0.23,13.75,14.75,92.0,0
Selic,2015-12-04,R4/2017,13.2,13.0,1.44,10.0,16.25,28.0,0
Selic,2015-12-04,R3/2017,13.26,13.5,1.47,10.5,16.25,55.0,0
Selic,2015-12-04,R2/2017,13.41,13.63,1.46,9.5,16.25,72.0,0
Selic,2015-12-04,R1/2017,13.64,13.75,1.38,10.0,16.25,73.0,0
Selic,2015-12-04,R8/2016,14.01,14.25,1.25,11.0,16.25,101.0,0
Selic,2015-12-04,R7/2016,14.2,14.25,1.09,11.5,16.25,95.0,0
Selic,2015-12-04,R6/2016,14.37,14.25,0.99,11.75,16.25,95.0,0
Selic,2015-12-04,R5/2016,14.49,14.25,0.9,12.0,16.25,95.0,0
Selic,2015-12-04,R4/2016,14.58,14.25,0.83,12.25,16.5,96.0,0
Selic,2015-12-04,R3/2016,14.56,14.25,0.66,12.75,16.5,97.0,0
Selic,2015-12-04,R2/2016,14.48,14.25,0.49,13.25,16.5,97.0,0
Selic,2015-12-04,R1/2016,14.37,14.25,0.25,13.75,15.75,99.0,0
Selic,2015-12-03,R4/2017,13.26,13.0,1.52,10.0,16.25,23.0,0
Selic,2015-12-03,R3/2017,13.2,13.25,1.47,10.5,16.25,54.0,0
Selic,2015-12-03,R2/2017,13.34,13.38,1.43,9.5,16.25,72.0,0
Selic,2015-12-03,R1/2017,13.57,13.75,1.33,10.0,16.25,73.0,0
Selic,2015-12-03,R8/2016,13.88,14.25,1.16,11.0,16.25,102.0,0
Selic,2015-12-03,R7/2016,14.07,14.25,1.01,11.5,16.25,96.0,0
Selic,2015-12-03,R6/2016,14.24,14.25,0.91,11.75,16.25,96.0,0
Selic,2015-12-03,R5/2016,14.37,14.25,0.83,12.0,16.25,96.0,0
Selic,2015-12-03,R4/2016,14.46,14.25,0.76,12.25,16.5,97.0,0
Selic,2015-12-03,R3/2016,14.46,14.25,0.6,12.75,16.5,98.0,0
Selic,2015-12-03,R2/2016,14.41,14.25,0.45,13.25,16.5,98.0,0
Selic,2015-12-03,R1/2016,14.34,14.25,0.23,13.75,15.75,99.0,0
Selic,2015-12-02,R4/2017,13.3,13.0,1.35,11.25,16.25,20.0,0
Selic,2015-12-02,R3/2017,13.18,13.25,1.38,10.5,16.25,52.0,0
Selic,2015-12-02,R2/2017,13.3,13.38,1.38,9.5,16.25,72.0,0
Selic,2015-12-02,R1/2017,13.52,13.75,1.3,10.0,16.25,73.0,0
Selic,2015-12-02,R8/2016,13.84,14.25,1.15,11.0,16.25,102.0,0
Selic,2015-12-02,R7/2016,14.02,14.25,1.0,11.5,16.25,96.0,0
Selic,2015-12-02,R6/2016,14.2,14.25,0.9,11.75,16.25,96.0,0
Selic,2015-12-02,R5/2016,14.32,14.25,0.82,12.0,16.25,96.0,0
Selic,2015-12-02,R4/2016,14.42,14.25,0.75,12.25,16.5,97.0,0
Selic,2015-12-02,R3/2016,14.43,14.25,0.59,12.75,16.5,98.0,0
Selic,2015-12-02,R2/2016,14.39,14.25,0.44,13.25,16.5,98.0,0
Selic,2015-12-02,R1/2016,14.33,14.25,0.23,13.75,15.75,99.0,0
Selic,2015-12-01,R4/2017,13.3,13.0,1.35,11.25,16.25,20.0,0
Selic,2015-12-01,R3/2017,13.18,13.25,1.38,10.5,16.25,52.0,0
Selic,2015-12-01,R2/2017,13.3,13.38,1.38,9.5,16.25,72.0,0
Selic,2015-12-01,R1/2017,13.52,13.75,1.3,10.0,16.25,73.0,0
Selic,2015-12-01,R8/2016,13.84,14.25,1.14,11.0,16.25,102.0,0
Selic,2015-12-01,R7/2016,14.02,14.25,1.0,11.5,16.25,96.0,0
Selic,2015-12-01,R6/2016,14.2,14.25,0.9,11.75,16.25,96.0,0
Selic,2015-12-01,R5/2016,14.32,14.25,0.82,12.0,16.25,96.0,0
Selic,2015-12-01,R4/2016,14.42,14.25,0.75,12.25,16.5,97.0,0
Selic,2015-12-01,R3/2016,14.43,14.25,0.59,12.75,16.5,98.0,0
Selic,2015-12-01,R2/2016,14.39,14.25,0.44,13.25,16.5,98.0,0
Selic,2015-12-01,R1/2016,14.33,14.25,0.23,13.75,15.75,99.0,0
Selic,2015-11-30,R4/2017,13.18,13.0,1.26,11.25,15.75,18.0,0
Selic,2015-11-30,R3/2017,13.13,13.25,1.34,10.5,16.25,51.0,0
Selic,2015-11-30,R2/2017,13.27,13.25,1.36,9.5,16.25,71.0,0
Selic,2015-11-30,R1/2017,13.5,13.75,1.29,10.0,16.25,72.0,0
Selic,2015-11-30,R8/2016,13.82,14.25,1.15,11.0,16.25,101.0,0
Selic,2015-11-30,R7/2016,14.02,14.25,1.02,11.5,16.75,95.0,0
Selic,2015-11-30,R6/2016,14.2,14.25,0.91,11.75,16.75,95.0,0
Selic,2015-11-30,R5/2016,14.31,14.25,0.82,12.0,16.75,95.0,0
Selic,2015-11-30,R4/2016,14.4,14.25,0.74,12.25,16.5,96.0,0
Selic,2015-11-30,R3/2016,14.41,14.25,0.57,12.75,16.5,97.0,0
Selic,2015-11-30,R2/2016,14.38,14.25,0.43,13.25,16.5,97.0,0
Selic,2015-11-30,R1/2016,14.32,14.25,0.22,13.75,15.75,98.0,0
Selic,2015-11-27,R4/2017,12.89,12.75,1.14,11.25,15.0,9.0,0
Selic,2015-11-27,R3/2017,12.88,12.75,1.3,10.5,16.0,50.0,0
Selic,2015-11-27,R2/2017,13.08,13.0,1.29,9.5,16.0,72.0,0
Selic,2015-11-27,R1/2017,13.32,13.25,1.21,10.0,16.0,73.0,0
Selic,2015-11-27,R8/2016,13.68,14.13,1.07,11.0,16.0,104.0,0
Selic,2015-11-27,R7/2016,13.89,14.25,0.93,11.5,16.25,97.0,0
Selic,2015-11-27,R6/2016,14.07,14.25,0.81,11.75,16.25,97.0,0
Selic,2015-11-27,R5/2016,14.19,14.25,0.74,12.0,16.25,97.0,0
Selic,2015-11-27,R4/2016,14.29,14.25,0.64,12.25,16.5,97.0,0
Selic,2015-11-27,R3/2016,14.33,14.25,0.49,12.75,16.5,98.0,0
Selic,2015-11-27,R2/2016,14.33,14.25,0.38,13.25,16.5,98.0,0
Selic,2015-11-27,R1/2016,14.3,14.25,0.2,13.75,15.75,99.0,0
Selic,2015-11-26,R4/2017,13.42,13.25,0.62,12.75,14.25,3.0,0
Selic,2015-11-26,R3/2017,12.76,12.75,1.3,10.5,16.0,49.0,0
Selic,2015-11-26,R2/2017,13.0,13.0,1.27,9.5,16.0,71.0,0
Selic,2015-11-26,R1/2017,13.23,13.25,1.18,10.0,16.0,72.0,0
Selic,2015-11-26,R8/2016,13.61,14.0,1.05,11.0,16.0,103.0,0
Selic,2015-11-26,R7/2016,13.81,14.25,0.9,11.5,16.25,96.0,0
Selic,2015-11-26,R6/2016,14.0,14.25,0.79,11.75,16.25,96.0,0
Selic,2015-11-26,R5/2016,14.12,14.25,0.72,12.0,16.25,96.0,0
Selic,2015-11-26,R4/2016,14.23,14.25,0.61,12.25,16.5,96.0,0
Selic,2015-11-26,R3/2016,14.29,14.25,0.45,12.75,16.5,97.0,0
Selic,2015-11-26,R2/2016,14.3,14.25,0.36,13.25,16.5,97.0,0
Selic,2015-11-26,R1/2016,14.29,14.25,0.19,13.75,15.75,97.0,0
Selic,2015-11-25,R3/2017,12.67,12.38,1.29,10.5,16.0,48.0,0
Selic,2015-11-25,R2/2017,12.92,13.0,1.24,9.5,16.0,71.0,0
Selic,2015-11-25,R1/2017,13.14,13.0,1.12,10.0,16.0,72.0,0
Selic,2015-11-25,R8/2016,13.55,13.75,1.0,11.0,16.0,103.0,0
Selic,2015-11-25,R7/2016,13.76,14.13,0.85,11.5,16.0,96.0,0
Selic,2015-11-25,R6/2016,13.95,14.25,0.74,11.75,16.0,96.0,0
Selic,2015-11-25,R5/2016,14.08,14.25,0.67,12.0,16.0,96.0,0
Selic,2015-11-25,R4/2016,14.19,14.25,0.55,12.25,16.5,96.0,0
Selic,2015-11-25,R3/2016,14.25,14.25,0.4,12.75,16.5,97.0,0
Selic,2015-11-25,R2/2016,14.27,14.25,0.32,13.25,16.5,97.0,0
Selic,2015-11-25,R1/2016,14.27,14.25,0.18,13.75,15.75,97.0,0
Selic,2015-11-25,R8/2015,14.26,14.25,0.07,14.25,15.0,105.0,0
Selic,2015-11-24,R3/2017,12.68,12.5,1.3,10.5,16.0,47.0,0
Selic,2015-11-24,R2/2017,12.92,13.0,1.24,9.5,16.0,70.0,0
Selic,2015-11-24,R1/2017,13.15,13.0,1.13,10.0,16.0,71.0,0
Selic,2015-11-24,R8/2016,13.55,13.75,1.0,11.0,16.0,103.0,0
Selic,2015-11-24,R7/2016,13.76,14.13,0.85,11.5,16.0,96.0,0
Selic,2015-11-24,R6/2016,13.95,14.25,0.74,11.75,16.0,96.0,0
Selic,2015-11-24,R5/2016,14.08,14.25,0.67,12.0,16.0,96.0,0
Selic,2015-11-24,R4/2016,14.19,14.25,0.55,12.25,16.5,96.0,0
Selic,2015-11-24,R3/2016,14.25,14.25,0.4,12.75,16.5,97.0,0
Selic,2015-11-24,R2/2016,14.27,14.25,0.32,13.25,16.5,97.0,0
Selic,2015-11-24,R1/2016,14.27,14.25,0.18,13.75,15.75,97.0,0
Selic,2015-11-24,R8/2015,14.26,14.25,0.07,14.25,15.0,105.0,0
Selic,2015-11-23,R3/2017,12.68,12.5,1.3,10.5,16.0,47.0,0
Selic,2015-11-23,R2/2017,12.92,13.0,1.24,9.5,16.0,70.0,0
Selic,2015-11-23,R1/2017,13.15,13.0,1.13,10.0,16.0,71.0,0
Selic,2015-11-23,R8/2016,13.55,13.75,1.0,11.0,16.0,103.0,0
Selic,2015-11-23,R7/2016,13.76,14.13,0.85,11.5,16.0,96.0,0
Selic,2015-11-23,R6/2016,13.95,14.25,0.74,11.75,16.0,96.0,0
Selic,2015-11-23,R5/2016,14.08,14.25,0.67,12.0,16.0,96.0,0
Selic,2015-11-23,R4/2016,14.19,14.25,0.55,12.25,16.5,96.0,0
Selic,2015-11-23,R3/2016,14.25,14.25,0.4,12.75,16.5,97.0,0
Selic,2015-11-23,R2/2016,14.27,14.25,0.32,13.25,16.5,97.0,0
Selic,2015-11-23,R1/2016,14.27,14.25,0.18,13.75,15.75,97.0,0
Selic,2015-11-23,R8/2015,14.26,14.25,0.07,14.25,15.0,105.0,0
Selic,2015-11-20,R3/2017,12.68,12.5,1.3,10.5,16.0,47.0,0
Selic,2015-11-20,R2/2017,12.92,13.0,1.24,9.5,16.0,70.0,0
Selic,2015-11-20,R1/2017,13.15,13.0,1.13,10.0,16.0,71.0,0
Selic,2015-11-20,R8/2016,13.54,13.75,1.0,11.0,16.0,104.0,0
Selic,2015-11-20,R7/2016,13.74,13.88,0.85,11.5,16.0,96.0,0
Selic,2015-11-20,R6/2016,13.94,14.25,0.74,11.75,16.0,96.0,0
Selic,2015-11-20,R5/2016,14.07,14.25,0.67,12.0,16.0,96.0,0
Selic,2015-11-20,R4/2016,14.19,14.25,0.55,12.25,16.5,96.0,0
Selic,2015-11-20,R3/2016,14.25,14.25,0.4,12.75,16.5,97.0,0
Selic,2015-11-20,R2/2016,14.27,14.25,0.32,13.25,16.5,97.0,0
Selic,2015-11-20,R1/2016,14.27,14.25,0.18,13.75,15.75,97.0,0
Selic,2015-11-20,R8/2015,14.26,14.25,0.07,14.25,15.0,106.0,0
Selic,2015-11-19,R3/2017,12.66,12.38,1.31,10.5,16.0,46.0,0
Selic,2015-11-19,R2/2017,12.85,12.88,1.25,9.5,16.0,72.0,0
Selic,2015-11-19,R1/2017,13.08,12.75,1.14,10.0,16.0,73.0,0
Selic,2015-11-19,R8/2016,13.49,13.5,1.01,11.0,16.0,106.0,0
Selic,2015-11-19,R7/2016,13.7,13.75,0.86,11.5,16.0,98.0,0
Selic,2015-11-19,R6/2016,13.91,14.25,0.75,11.75,16.0,98.0,0
Selic,2015-11-19,R5/2016,14.06,14.25,0.67,12.0,16.0,98.0,0
Selic,2015-11-19,R4/2016,14.19,14.25,0.55,12.25,16.5,98.0,0
Selic,2015-11-19,R3/2016,14.25,14.25,0.4,12.75,16.5,99.0,0
Selic,2015-11-19,R2/2016,14.27,14.25,0.31,13.25,16.5,99.0,0
Selic,2015-11-19,R1/2016,14.27,14.25,0.17,13.75,15.75,99.0,0
Selic,2015-11-19,R8/2015,14.26,14.25,0.07,14.25,15.0,108.0,0
Selic,2015-11-18,R3/2017,12.66,12.38,1.31,10.5,16.0,46.0,0
Selic,2015-11-18,R2/2017,12.83,12.75,1.25,9.5,16.0,73.0,0
Selic,2015-11-18,R1/2017,13.06,12.75,1.15,10.0,16.0,74.0,0
Selic,2015-11-18,R8/2016,13.48,13.5,1.02,11.0,16.0,107.0,0
Selic,2015-11-18,R7/2016,13.69,13.75,0.87,11.5,16.0,99.0,0
Selic,2015-11-18,R6/2016,13.9,14.25,0.75,11.75,16.0,99.0,0
Selic,2015-11-18,R5/2016,14.05,14.25,0.67,12.0,16.0,99.0,0
Selic,2015-11-18,R4/2016,14.18,14.25,0.55,12.25,16.5,99.0,0
Selic,2015-11-18,R3/2016,14.25,14.25,0.39,12.75,16.5,100.0,0
Selic,2015-11-18,R2/2016,14.27,14.25,0.31,13.25,16.5,100.0,0
Selic,2015-11-18,R1/2016,14.27,14.25,0.17,13.75,15.75,100.0,0
Selic,2015-11-18,R8/2015,14.26,14.25,0.07,14.25,15.0,109.0,0
Selic,2015-11-17,R3/2017,12.55,12.25,1.29,10.0,16.0,43.0,0
Selic,2015-11-17,R2/2017,12.77,12.75,1.23,9.5,16.0,71.0,0
Selic,2015-11-17,R1/2017,13.0,12.75,1.13,10.0,16.0,71.0,0
Selic,2015-11-17,R8/2016,13.41,13.25,1.0,11.0,16.0,104.0,0
Selic,2015-11-17,R7/2016,13.62,13.75,0.85,11.5,16.0,96.0,0
Selic,2015-11-17,R6/2016,13.84,14.25,0.74,11.75,16.0,96.0,0
Selic,2015-11-17,R5/2016,13.99,14.25,0.66,12.0,16.0,96.0,0
Selic,2015-11-17,R4/2016,14.15,14.25,0.54,12.25,16.5,96.0,0
Selic,2015-11-17,R3/2016,14.23,14.25,0.39,12.75,16.5,97.0,0
Selic,2015-11-17,R2/2016,14.26,14.25,0.3,13.25,16.5,97.0,0
Selic,2015-11-17,R1/2016,14.27,14.25,0.17,13.75,15.75,97.0,0
Selic,2015-11-17,R8/2015,14.26,14.25,0.07,14.25,15.0,106.0,0
Selic,2015-11-16,R3/2017,12.33,12.25,1.21,10.0,15.0,38.0,0
Selic,2015-11-16,R2/2017,12.63,12.5,1.16,9.5,15.0,68.0,0
Selic,2015-11-16,R1/2017,12.86,12.75,1.08,10.0,15.0,68.0,0
Selic,2015-11-16,R8/2016,13.32,13.25,0.99,11.0,15.5,101.0,0
Selic,2015-11-16,R7/2016,13.55,13.75,0.83,11.5,15.5,93.0,0
Selic,2015-11-16,R6/2016,13.79,14.0,0.71,11.75,16.0,93.0,0
Selic,2015-11-16,R5/2016,13.97,14.25,0.61,12.0,16.0,93.0,0
Selic,2015-11-16,R4/2016,14.14,14.25,0.51,12.25,16.5,93.0,0
Selic,2015-11-16,R3/2016,14.22,14.25,0.37,12.75,16.5,94.0,0
Selic,2015-11-16,R2/2016,14.26,14.25,0.3,13.25,16.5,94.0,0
Selic,2015-11-16,R1/2016,14.27,14.25,0.17,13.75,15.75,94.0,0
Selic,2015-11-16,R8/2015,14.26,14.25,0.08,14.25,15.0,103.0,0
Selic,2015-11-13,R3/2017,12.33,12.25,1.21,10.0,15.0,38.0,0
Selic,2015-11-13,R2/2017,12.61,12.5,1.15,9.5,15.0,70.0,0
Selic,2015-11-13,R1/2017,12.83,12.75,1.07,10.0,15.0,70.0,0
Selic,2015-11-13,R8/2016,13.3,13.25,0.99,11.0,15.5,103.0,0
Selic,2015-11-13,R7/2016,13.53,13.75,0.83,11.5,15.5,95.0,0
Selic,2015-11-13,R6/2016,13.77,14.0,0.72,11.75,16.0,95.0,0
Selic,2015-11-13,R5/2016,13.95,14.25,0.63,12.0,16.0,95.0,0
Selic,2015-11-13,R4/2016,14.12,14.25,0.52,12.25,16.5,95.0,0
Selic,2015-11-13,R3/2016,14.21,14.25,0.37,12.75,16.5,96.0,0
Selic,2015-11-13,R2/2016,14.26,14.25,0.3,13.25,16.5,96.0,0
Selic,2015-11-13,R1/2016,14.27,14.25,0.17,13.75,15.75,96.0,0
Selic,2015-11-13,R8/2015,14.26,14.25,0.08,14.25,15.0,105.0,0
Selic,2015-11-12,R3/2017,12.26,12.25,1.2,9.75,14.25,36.0,0
Selic,2015-11-12,R2/2017,12.54,12.5,1.17,9.5,14.25,69.0,0
Selic,2015-11-12,R1/2017,12.78,12.75,1.08,10.0,14.25,69.0,0
Selic,2015-11-12,R8/2016,13.25,13.25,1.0,11.0,15.5,102.0,0
Selic,2015-11-12,R7/2016,13.48,13.75,0.84,11.5,15.5,93.0,0
Selic,2015-11-12,R6/2016,13.73,14.0,0.73,11.75,16.0,94.0,0
Selic,2015-11-12,R5/2016,13.92,14.25,0.64,12.0,16.0,94.0,0
Selic,2015-11-12,R4/2016,14.09,14.25,0.52,12.25,16.5,94.0,0
Selic,2015-11-12,R3/2016,14.2,14.25,0.36,12.75,16.5,95.0,0
Selic,2015-11-12,R2/2016,14.25,14.25,0.29,13.25,16.5,95.0,0
Selic,2015-11-12,R1/2016,14.27,14.25,0.17,13.75,15.75,95.0,0
Selic,2015-11-12,R8/2015,14.26,14.25,0.08,14.25,15.0,104.0,0
Selic,2015-11-11,R3/2017,12.26,12.25,1.2,9.75,14.25,36.0,0
Selic,2015-11-11,R2/2017,12.54,12.5,1.17,9.5,14.25,69.0,0
Selic,2015-11-11,R1/2017,12.78,12.75,1.08,10.0,14.25,69.0,0
Selic,2015-11-11,R8/2016,13.26,13.25,0.99,11.0,15.5,101.0,0
Selic,2015-11-11,R7/2016,13.5,13.75,0.82,11.5,15.5,92.0,0
Selic,2015-11-11,R6/2016,13.75,14.0,0.7,12.0,16.0,93.0,0
Selic,2015-11-11,R5/2016,13.94,14.25,0.61,12.0,16.0,93.0,0
Selic,2015-11-11,R4/2016,14.11,14.25,0.49,12.5,16.5,93.0,0
